,LocalTime,Hum,WindSpeed,WindDir,Temp
635,2020-01-05 09:50:00,Nan,,,
636,2020-01-05 10:00:00,Nan,,,
637,2020-01-05 10:10:00,Nan,,,
638,2020-01-05 10:20:00,Nan,,,
639,2020-01-05 10:30:00,Nan,,,
640,2020-01-05 10:40:00,Nan,,,
641,2020-01-05 10:50:00,Nan,,,
642,2020-01-05 11:00:00,Nan,,,
643,2020-01-05 11:10:00,Nan,,,
644,2020-01-05 11:20:00,Nan,,,
645,2020-01-05 11:30:00,Nan,,,
646,2020-01-05 11:40:00,Nan,,,
647,2020-01-05 11:50:00,Nan,,,
648,2020-01-05 12:00:00,Nan,,,
649,2020-01-05 12:10:00,Nan,,,
650,2020-01-05 12:20:00,Nan,,,
651,2020-01-05 12:30:00,Nan,,,
652,2020-01-05 12:40:00,Nan,,,
653,2020-01-05 12:50:00,Nan,,,
654,2020-01-05 13:00:00,Nan,,,
655,2020-01-05 13:10:00,Nan,,,
656,2020-01-05 13:20:00,Nan,,,
657,2020-01-05 13:30:00,Nan,,,
658,2020-01-05 13:40:00,Nan,,,
659,2020-01-05 13:50:00,Nan,,,
660,2020-01-05 14:00:00,Nan,,,
661,2020-01-05 14:10:00,Nan,,,
662,2020-01-05 14:20:00,Nan,,,
663,2020-01-05 14:30:00,Nan,,,
664,2020-01-05 14:40:00,Nan,,,
665,2020-01-05 14:50:00,Nan,,,
666,2020-01-05 15:00:00,Nan,,,
667,2020-01-05 15:10:00,Nan,,,
668,2020-01-05 15:20:00,Nan,,,
669,2020-01-05 15:30:00,Nan,,,
670,2020-01-05 15:40:00,Nan,,,
671,2020-01-05 15:50:00,Nan,,,
672,2020-01-05 16:00:00,Nan,,,
673,2020-01-05 16:10:00,Nan,,,
674,2020-01-05 16:20:00,Nan,,,
675,2020-01-05 16:30:00,Nan,,,
676,2020-01-05 16:40:00,Nan,,,
677,2020-01-05 16:50:00,Nan,,,
678,2020-01-05 17:00:00,Nan,,,
679,2020-01-05 17:10:00,Nan,,,
680,2020-01-05 17:20:00,Nan,,,
681,2020-01-05 17:30:00,Nan,,,
682,2020-01-05 17:40:00,Nan,,,
683,2020-01-05 17:50:00,Nan,,,
684,2020-01-05 18:00:00,Nan,,,
685,2020-01-05 18:10:00,Nan,,,
686,2020-01-05 18:20:00,Nan,,,
687,2020-01-05 18:30:00,Nan,,,
688,2020-01-05 18:40:00,Nan,,,
689,2020-01-05 18:50:00,Nan,,,
690,2020-01-05 19:00:00,Nan,,,
691,2020-01-05 19:10:00,Nan,,,
692,2020-01-05 19:20:00,Nan,,,
693,2020-01-05 19:30:00,Nan,,,
694,2020-01-05 19:40:00,Nan,,,
695,2020-01-05 19:50:00,Nan,,,
696,2020-01-05 20:00:00,Nan,,,
697,2020-01-05 20:10:00,Nan,,,
698,2020-01-05 20:20:00,Nan,,,
699,2020-01-05 20:30:00,Nan,,,
700,2020-01-05 20:40:00,Nan,,,
701,2020-01-05 20:50:00,Nan,,,
702,2020-01-05 21:00:00,Nan,,,
703,2020-01-05 21:10:00,Nan,,,
704,2020-01-05 21:20:00,Nan,,,
705,2020-01-05 21:30:00,Nan,,,
706,2020-01-05 21:40:00,Nan,,,
707,2020-01-05 21:50:00,Nan,,,
708,2020-01-05 22:00:00,Nan,,,
709,2020-01-05 22:10:00,Nan,,,
710,2020-01-05 22:20:00,Nan,,,
711,2020-01-05 22:30:00,Nan,,,
712,2020-01-05 22:40:00,Nan,,,
713,2020-01-05 22:50:00,Nan,,,
714,2020-01-05 23:00:00,Nan,,,
715,2020-01-05 23:10:00,Nan,,,
716,2020-01-05 23:20:00,Nan,,,
717,2020-01-05 23:30:00,Nan,,,
718,2020-01-05 23:40:00,Nan,,,
719,2020-01-05 23:50:00,Nan,,,
720,2020-01-06 00:00:00,Nan,,,
721,2020-01-06 00:10:00,Nan,,,
722,2020-01-06 00:20:00,Nan,,,
723,2020-01-06 00:30:00,Nan,,,
724,2020-01-06 00:40:00,Nan,,,
725,2020-01-06 00:50:00,Nan,,,
726,2020-01-06 01:00:00,Nan,,,
727,2020-01-06 01:10:00,Nan,,,
728,2020-01-06 01:20:00,Nan,,,
729,2020-01-06 01:30:00,Nan,,,
730,2020-01-06 01:40:00,Nan,,,
731,2020-01-06 01:50:00,Nan,,,
732,2020-01-06 02:00:00,Nan,,,
733,2020-01-06 02:10:00,Nan,,,
734,2020-01-06 02:20:00,Nan,,,
735,2020-01-06 02:30:00,Nan,,,
736,2020-01-06 02:40:00,Nan,,,
737,2020-01-06 02:50:00,Nan,,,
738,2020-01-06 03:00:00,Nan,,,
739,2020-01-06 03:10:00,Nan,,,
740,2020-01-06 03:20:00,Nan,,,
741,2020-01-06 03:30:00,Nan,,,
742,2020-01-06 03:40:00,Nan,,,
743,2020-01-06 03:50:00,Nan,,,
744,2020-01-06 04:00:00,Nan,,,
745,2020-01-06 04:10:00,Nan,,,
746,2020-01-06 04:20:00,Nan,,,
747,2020-01-06 04:30:00,Nan,,,
748,2020-01-06 04:40:00,Nan,,,
749,2020-01-06 04:50:00,Nan,,,
750,2020-01-06 05:00:00,Nan,,,
751,2020-01-06 05:10:00,Nan,,,
752,2020-01-06 05:20:00,Nan,,,
753,2020-01-06 05:30:00,Nan,,,
754,2020-01-06 05:40:00,Nan,,,
755,2020-01-06 05:50:00,Nan,,,
756,2020-01-06 06:00:00,Nan,,,
757,2020-01-06 06:10:00,Nan,,,
758,2020-01-06 06:20:00,Nan,,,
759,2020-01-06 06:30:00,Nan,,,
760,2020-01-06 06:40:00,Nan,,,
761,2020-01-06 06:50:00,Nan,,,
762,2020-01-06 07:00:00,Nan,,,
763,2020-01-06 07:10:00,Nan,,,
764,2020-01-06 07:20:00,Nan,,,
765,2020-01-06 07:30:00,Nan,,,
766,2020-01-06 07:40:00,Nan,,,
767,2020-01-06 07:50:00,Nan,,,
768,2020-01-06 08:00:00,Nan,,,
769,2020-01-06 08:10:00,Nan,,,
770,2020-01-06 08:20:00,Nan,,,
771,2020-01-06 08:30:00,Nan,,,
772,2020-01-06 08:40:00,Nan,,,
773,2020-01-06 08:50:00,Nan,,,
774,2020-01-06 09:00:00,Nan,,,
775,2020-01-06 09:10:00,Nan,,,
776,2020-01-06 09:20:00,Nan,,,
777,2020-01-06 09:30:00,Nan,,,
778,2020-01-06 09:40:00,Nan,,,
779,2020-01-06 09:50:00,Nan,,,
780,2020-01-06 10:00:00,Nan,,,
781,2020-01-06 10:10:00,Nan,,,
782,2020-01-06 10:20:00,Nan,,,
783,2020-01-06 10:30:00,Nan,,,
784,2020-01-06 10:40:00,Nan,,,
785,2020-01-06 10:50:00,Nan,,,
786,2020-01-06 11:00:00,Nan,,,
787,2020-01-06 11:10:00,Nan,,,
788,2020-01-06 11:20:00,Nan,,,
789,2020-01-06 11:30:00,Nan,,,
790,2020-01-06 11:40:00,Nan,,,
791,2020-01-06 11:50:00,Nan,,,
792,2020-01-06 12:00:00,Nan,,,
793,2020-01-06 12:10:00,Nan,,,
794,2020-01-06 12:20:00,Nan,,,
795,2020-01-06 12:30:00,Nan,,,
796,2020-01-06 12:40:00,Nan,,,
797,2020-01-06 12:50:00,Nan,,,
798,2020-01-06 13:00:00,Nan,,,
799,2020-01-06 13:10:00,Nan,,,
800,2020-01-06 13:20:00,Nan,,,
801,2020-01-06 13:30:00,Nan,,,
802,2020-01-06 13:40:00,Nan,,,
803,2020-01-06 13:50:00,Nan,,,
804,2020-01-06 14:00:00,Nan,,,
805,2020-01-06 14:10:00,Nan,,,
806,2020-01-06 14:20:00,Nan,,,
807,2020-01-06 14:30:00,Nan,,,
808,2020-01-06 14:40:00,Nan,,,
809,2020-01-06 14:50:00,Nan,,,
810,2020-01-06 15:00:00,Nan,,,
811,2020-01-06 15:10:00,Nan,,,
812,2020-01-06 15:20:00,Nan,,,
813,2020-01-06 15:30:00,Nan,,,
814,2020-01-06 15:40:00,Nan,,,
815,2020-01-06 15:50:00,Nan,,,
816,2020-01-06 16:00:00,Nan,,,
817,2020-01-06 16:10:00,Nan,,,
818,2020-01-06 16:20:00,Nan,,,
819,2020-01-06 16:30:00,Nan,,,
820,2020-01-06 16:40:00,Nan,,,
821,2020-01-06 16:50:00,Nan,,,
822,2020-01-06 17:00:00,Nan,,,
823,2020-01-06 17:10:00,Nan,,,
824,2020-01-06 17:20:00,Nan,,,
825,2020-01-06 17:30:00,Nan,,,
826,2020-01-06 17:40:00,Nan,,,
827,2020-01-06 17:50:00,Nan,,,
828,2020-01-06 18:00:00,Nan,,,
829,2020-01-06 18:10:00,Nan,,,
830,2020-01-06 18:20:00,Nan,,,
831,2020-01-06 18:30:00,Nan,,,
832,2020-01-06 18:40:00,Nan,,,
833,2020-01-06 18:50:00,Nan,,,
834,2020-01-06 19:00:00,Nan,,,
835,2020-01-06 19:10:00,Nan,,,
836,2020-01-06 19:20:00,Nan,,,
837,2020-01-06 19:30:00,Nan,,,
838,2020-01-06 19:40:00,Nan,,,
839,2020-01-06 19:50:00,Nan,,,
840,2020-01-06 20:00:00,Nan,,,
841,2020-01-06 20:10:00,Nan,,,
842,2020-01-06 20:20:00,Nan,,,
843,2020-01-06 20:30:00,Nan,,,
844,2020-01-06 20:40:00,Nan,,,
845,2020-01-06 20:50:00,Nan,,,
846,2020-01-06 21:00:00,Nan,,,
847,2020-01-06 21:10:00,Nan,,,
848,2020-01-06 21:20:00,Nan,,,
849,2020-01-06 21:30:00,Nan,,,
850,2020-01-06 21:40:00,Nan,,,
851,2020-01-06 21:50:00,Nan,,,
852,2020-01-06 22:00:00,Nan,,,
853,2020-01-06 22:10:00,Nan,,,
854,2020-01-06 22:20:00,Nan,,,
855,2020-01-06 22:30:00,Nan,,,
856,2020-01-06 22:40:00,Nan,,,
857,2020-01-06 22:50:00,Nan,,,
858,2020-01-06 23:00:00,Nan,,,
859,2020-01-06 23:10:00,Nan,,,
860,2020-01-06 23:20:00,Nan,,,
861,2020-01-06 23:30:00,Nan,,,
862,2020-01-06 23:40:00,Nan,,,
863,2020-01-06 23:50:00,Nan,,,
864,2020-01-07 00:00:00,Nan,,,
865,2020-01-07 00:10:00,Nan,,,
866,2020-01-07 00:20:00,Nan,,,
867,2020-01-07 00:30:00,Nan,,,
868,2020-01-07 00:40:00,Nan,,,
869,2020-01-07 00:50:00,Nan,,,
870,2020-01-07 01:00:00,Nan,,,
871,2020-01-07 01:10:00,Nan,,,
872,2020-01-07 01:20:00,Nan,,,
873,2020-01-07 01:30:00,Nan,,,
874,2020-01-07 01:40:00,Nan,,,
875,2020-01-07 01:50:00,Nan,,,
876,2020-01-07 02:00:00,Nan,,,
877,2020-01-07 02:10:00,Nan,,,
878,2020-01-07 02:20:00,Nan,,,
879,2020-01-07 02:30:00,Nan,,,
880,2020-01-07 02:40:00,Nan,,,
881,2020-01-07 02:50:00,Nan,,,
882,2020-01-07 03:00:00,Nan,,,
883,2020-01-07 03:10:00,Nan,,,
884,2020-01-07 03:20:00,Nan,,,
885,2020-01-07 03:30:00,Nan,,,
886,2020-01-07 03:40:00,Nan,,,
887,2020-01-07 03:50:00,Nan,,,
888,2020-01-07 04:00:00,Nan,,,
889,2020-01-07 04:10:00,Nan,,,
890,2020-01-07 04:20:00,Nan,,,
891,2020-01-07 04:30:00,Nan,,,
892,2020-01-07 04:40:00,Nan,,,
893,2020-01-07 04:50:00,Nan,,,
894,2020-01-07 05:00:00,Nan,,,
895,2020-01-07 05:10:00,Nan,,,
896,2020-01-07 05:20:00,Nan,,,
897,2020-01-07 05:30:00,Nan,,,
898,2020-01-07 05:40:00,Nan,,,
899,2020-01-07 05:50:00,Nan,,,
900,2020-01-07 06:00:00,Nan,,,
901,2020-01-07 06:10:00,Nan,,,
902,2020-01-07 06:20:00,Nan,,,
903,2020-01-07 06:30:00,Nan,,,
904,2020-01-07 06:40:00,Nan,,,
905,2020-01-07 06:50:00,Nan,,,
906,2020-01-07 07:00:00,Nan,,,
907,2020-01-07 07:10:00,Nan,,,
908,2020-01-07 07:20:00,Nan,,,
909,2020-01-07 07:30:00,Nan,,,
910,2020-01-07 07:40:00,Nan,,,
911,2020-01-07 07:50:00,Nan,,,
912,2020-01-07 08:00:00,Nan,,,
913,2020-01-07 08:10:00,Nan,,,
914,2020-01-07 08:20:00,Nan,,,
915,2020-01-07 08:30:00,Nan,,,
916,2020-01-07 08:40:00,Nan,,,
917,2020-01-07 08:50:00,Nan,,,
918,2020-01-07 09:00:00,Nan,,,
919,2020-01-07 09:10:00,Nan,,,
920,2020-01-07 09:20:00,Nan,,,
921,2020-01-07 09:30:00,Nan,,,
922,2020-01-07 09:40:00,Nan,,,
923,2020-01-07 09:50:00,Nan,,,
924,2020-01-07 10:00:00,Nan,,,
925,2020-01-07 10:10:00,Nan,,,
926,2020-01-07 10:20:00,Nan,,,
927,2020-01-07 10:30:00,Nan,,,
928,2020-01-07 10:40:00,Nan,,,
929,2020-01-07 10:50:00,Nan,,,
930,2020-01-07 11:00:00,Nan,,,
931,2020-01-07 11:10:00,Nan,,,
932,2020-01-07 11:20:00,Nan,,,
933,2020-01-07 11:30:00,Nan,,,
934,2020-01-07 11:40:00,Nan,,,
935,2020-01-07 11:50:00,Nan,,,
936,2020-01-07 12:00:00,Nan,,,
937,2020-01-07 12:10:00,Nan,,,
938,2020-01-07 12:20:00,Nan,,,
939,2020-01-07 12:30:00,Nan,,,
940,2020-01-07 12:40:00,Nan,,,
941,2020-01-07 12:50:00,Nan,,,
942,2020-01-07 13:00:00,Nan,,,
943,2020-01-07 13:10:00,Nan,,,
944,2020-01-07 13:20:00,Nan,,,
945,2020-01-07 13:30:00,Nan,,,
946,2020-01-07 13:40:00,Nan,,,
947,2020-01-07 13:50:00,Nan,,,
948,2020-01-07 14:00:00,Nan,,,
949,2020-01-07 14:10:00,Nan,,,
950,2020-01-07 14:20:00,Nan,,,
951,2020-01-07 14:30:00,Nan,,,
952,2020-01-07 14:40:00,Nan,,,
953,2020-01-07 14:50:00,Nan,,,
954,2020-01-07 15:00:00,Nan,,,
955,2020-01-07 15:10:00,Nan,,,
956,2020-01-07 15:20:00,Nan,,,
957,2020-01-07 15:30:00,Nan,,,
958,2020-01-07 15:40:00,Nan,,,
959,2020-01-07 15:50:00,Nan,,,
960,2020-01-07 16:00:00,Nan,,,
961,2020-01-07 16:10:00,Nan,,,
962,2020-01-07 16:20:00,Nan,,,
963,2020-01-07 16:30:00,Nan,,,
964,2020-01-07 16:40:00,Nan,,,
965,2020-01-07 16:50:00,Nan,,,
966,2020-01-07 17:00:00,Nan,,,
967,2020-01-07 17:10:00,Nan,,,
968,2020-01-07 17:20:00,Nan,,,
969,2020-01-07 17:30:00,Nan,,,
970,2020-01-07 17:40:00,Nan,,,
971,2020-01-07 17:50:00,Nan,,,
972,2020-01-07 18:00:00,Nan,,,
973,2020-01-07 18:10:00,Nan,,,
974,2020-01-07 18:20:00,Nan,,,
975,2020-01-07 18:30:00,Nan,,,
976,2020-01-07 18:40:00,Nan,,,
977,2020-01-07 18:50:00,Nan,,,
978,2020-01-07 19:00:00,Nan,,,
979,2020-01-07 19:10:00,Nan,,,
980,2020-01-07 19:20:00,Nan,,,
981,2020-01-07 19:30:00,Nan,,,
982,2020-01-07 19:40:00,Nan,,,
983,2020-01-07 19:50:00,Nan,,,
984,2020-01-07 20:00:00,Nan,,,
985,2020-01-07 20:10:00,Nan,,,
986,2020-01-07 20:20:00,Nan,,,
987,2020-01-07 20:30:00,Nan,,,
988,2020-01-07 20:40:00,Nan,,,
989,2020-01-07 20:50:00,Nan,,,
990,2020-01-07 21:00:00,Nan,,,
991,2020-01-07 21:10:00,Nan,,,
992,2020-01-07 21:20:00,Nan,,,
993,2020-01-07 21:30:00,Nan,,,
994,2020-01-07 21:40:00,Nan,,,
995,2020-01-07 21:50:00,Nan,,,
996,2020-01-07 22:00:00,Nan,,,
997,2020-01-07 22:10:00,Nan,,,
998,2020-01-07 22:20:00,Nan,,,
999,2020-01-07 22:30:00,Nan,,,
1000,2020-01-07 22:40:00,Nan,,,
1001,2020-01-07 22:50:00,Nan,,,
1002,2020-01-07 23:00:00,Nan,,,
1003,2020-01-07 23:10:00,Nan,,,
1004,2020-01-07 23:20:00,Nan,,,
1005,2020-01-07 23:30:00,Nan,,,
1006,2020-01-07 23:40:00,Nan,,,
1007,2020-01-07 23:50:00,Nan,,,
1008,2020-01-08 00:00:00,Nan,,,
1009,2020-01-08 00:10:00,Nan,,,
1010,2020-01-08 00:20:00,Nan,,,
1011,2020-01-08 00:30:00,Nan,,,
1012,2020-01-08 00:40:00,Nan,,,
1013,2020-01-08 00:50:00,Nan,,,
1014,2020-01-08 01:00:00,Nan,,,
1015,2020-01-08 01:10:00,Nan,,,
1016,2020-01-08 01:20:00,Nan,,,
1017,2020-01-08 01:30:00,Nan,,,
1018,2020-01-08 01:40:00,Nan,,,
1019,2020-01-08 01:50:00,Nan,,,
1020,2020-01-08 02:00:00,Nan,,,
1021,2020-01-08 02:10:00,Nan,,,
1022,2020-01-08 02:20:00,Nan,,,
1023,2020-01-08 02:30:00,Nan,,,
1024,2020-01-08 02:40:00,Nan,,,
1025,2020-01-08 02:50:00,Nan,,,
1026,2020-01-08 03:00:00,Nan,,,
1027,2020-01-08 03:10:00,Nan,,,
1028,2020-01-08 03:20:00,Nan,,,
1029,2020-01-08 03:30:00,Nan,,,
1030,2020-01-08 03:40:00,Nan,,,
1031,2020-01-08 03:50:00,Nan,,,
1032,2020-01-08 04:00:00,Nan,,,
1033,2020-01-08 04:10:00,Nan,,,
1034,2020-01-08 04:20:00,Nan,,,
1035,2020-01-08 04:30:00,Nan,,,
1036,2020-01-08 04:40:00,Nan,,,
1037,2020-01-08 04:50:00,Nan,,,
1038,2020-01-08 05:00:00,Nan,,,
1039,2020-01-08 05:10:00,Nan,,,
1040,2020-01-08 05:20:00,Nan,,,
1041,2020-01-08 05:30:00,Nan,,,
1042,2020-01-08 05:40:00,Nan,,,
1043,2020-01-08 05:50:00,Nan,,,
1044,2020-01-08 06:00:00,Nan,,,
1045,2020-01-08 06:10:00,Nan,,,
1046,2020-01-08 06:20:00,Nan,,,
1047,2020-01-08 06:30:00,Nan,,,
1048,2020-01-08 06:40:00,Nan,,,
1049,2020-01-08 06:50:00,Nan,,,
1050,2020-01-08 07:00:00,Nan,,,
1051,2020-01-08 07:10:00,Nan,,,
1052,2020-01-08 07:20:00,Nan,,,
1053,2020-01-08 07:30:00,Nan,,,
1054,2020-01-08 07:40:00,Nan,,,
1055,2020-01-08 07:50:00,Nan,,,
1056,2020-01-08 08:00:00,Nan,,,
1057,2020-01-08 08:10:00,Nan,,,
1058,2020-01-08 08:20:00,Nan,,,
1059,2020-01-08 08:30:00,Nan,,,
1060,2020-01-08 08:40:00,Nan,,,
1061,2020-01-08 08:50:00,Nan,,,
1062,2020-01-08 09:00:00,Nan,,,
1063,2020-01-08 09:10:00,Nan,,,
1064,2020-01-08 09:20:00,Nan,,,
1065,2020-01-08 09:30:00,Nan,,,
1066,2020-01-08 09:40:00,Nan,,,
1067,2020-01-08 09:50:00,Nan,,,
1068,2020-01-08 10:00:00,Nan,,,
1069,2020-01-08 10:10:00,Nan,,,
1070,2020-01-08 10:20:00,Nan,,,
1071,2020-01-08 10:30:00,Nan,,,
1072,2020-01-08 10:40:00,Nan,,,
1073,2020-01-08 10:50:00,Nan,,,
1074,2020-01-08 11:00:00,Nan,,,
1075,2020-01-08 11:10:00,Nan,,,
1076,2020-01-08 11:20:00,Nan,,,
1077,2020-01-08 11:30:00,Nan,,,
1078,2020-01-08 11:40:00,Nan,,,
1079,2020-01-08 11:50:00,Nan,,,
1080,2020-01-08 12:00:00,Nan,,,
1081,2020-01-08 12:10:00,Nan,,,
1082,2020-01-08 12:20:00,Nan,,,
1083,2020-01-08 12:30:00,Nan,,,
1084,2020-01-08 12:40:00,Nan,,,
1085,2020-01-08 12:50:00,Nan,,,
1086,2020-01-08 13:00:00,Nan,,,
1087,2020-01-08 13:10:00,Nan,,,
1088,2020-01-08 13:20:00,Nan,,,
1089,2020-01-08 13:30:00,Nan,,,
1090,2020-01-08 13:40:00,Nan,,,
1091,2020-01-08 13:50:00,Nan,,,
1092,2020-01-08 14:00:00,Nan,,,
1093,2020-01-08 14:10:00,Nan,,,
1094,2020-01-08 14:20:00,Nan,,,
1095,2020-01-08 14:30:00,Nan,,,
1096,2020-01-08 14:40:00,Nan,,,
1097,2020-01-08 14:50:00,Nan,,,
1098,2020-01-08 15:00:00,Nan,,,
1099,2020-01-08 15:10:00,Nan,,,
1100,2020-01-08 15:20:00,Nan,,,
1101,2020-01-08 15:30:00,Nan,,,
1102,2020-01-08 15:40:00,Nan,,,
1103,2020-01-08 15:50:00,Nan,,,
1104,2020-01-08 16:00:00,Nan,,,
1105,2020-01-08 16:10:00,Nan,,,
1106,2020-01-08 16:20:00,Nan,,,
1107,2020-01-08 16:30:00,Nan,,,
1108,2020-01-08 16:40:00,Nan,,,
1109,2020-01-08 16:50:00,Nan,,,
1110,2020-01-08 17:00:00,Nan,,,
1111,2020-01-08 17:10:00,Nan,,,
1112,2020-01-08 17:20:00,Nan,,,
1113,2020-01-08 17:30:00,Nan,,,
1114,2020-01-08 17:40:00,Nan,,,
1115,2020-01-08 17:50:00,Nan,,,
1116,2020-01-08 18:00:00,Nan,,,
1117,2020-01-08 18:10:00,Nan,,,
1118,2020-01-08 18:20:00,Nan,,,
1119,2020-01-08 18:30:00,Nan,,,
1120,2020-01-08 18:40:00,Nan,,,
1121,2020-01-08 18:50:00,Nan,,,
1122,2020-01-08 19:00:00,Nan,,,
1123,2020-01-08 19:10:00,Nan,,,
1124,2020-01-08 19:20:00,Nan,,,
1125,2020-01-08 19:30:00,Nan,,,
1126,2020-01-08 19:40:00,Nan,,,
1127,2020-01-08 19:50:00,Nan,,,
1128,2020-01-08 20:00:00,Nan,,,
1129,2020-01-08 20:10:00,Nan,,,
1130,2020-01-08 20:20:00,Nan,,,
1131,2020-01-08 20:30:00,Nan,,,
1132,2020-01-08 20:40:00,Nan,,,
1133,2020-01-08 20:50:00,Nan,,,
1134,2020-01-08 21:00:00,Nan,,,
1135,2020-01-08 21:10:00,Nan,,,
1136,2020-01-08 21:20:00,Nan,,,
1137,2020-01-08 21:30:00,Nan,,,
1138,2020-01-08 21:40:00,Nan,,,
1139,2020-01-08 21:50:00,Nan,,,
1140,2020-01-08 22:00:00,Nan,,,
1141,2020-01-08 22:10:00,Nan,,,
1142,2020-01-08 22:20:00,Nan,,,
1143,2020-01-08 22:30:00,Nan,,,
1144,2020-01-08 22:40:00,Nan,,,
1145,2020-01-08 22:50:00,Nan,,,
1146,2020-01-08 23:00:00,Nan,,,
1147,2020-01-08 23:10:00,Nan,,,
1148,2020-01-08 23:20:00,Nan,,,
1149,2020-01-08 23:30:00,Nan,,,
1150,2020-01-08 23:40:00,Nan,,,
1151,2020-01-08 23:50:00,Nan,,,
1152,2020-01-09 00:00:00,Nan,,,
1153,2020-01-09 00:10:00,Nan,,,
1154,2020-01-09 00:20:00,Nan,,,
1155,2020-01-09 00:30:00,Nan,,,
1156,2020-01-09 00:40:00,Nan,,,
1157,2020-01-09 00:50:00,Nan,,,
1158,2020-01-09 01:00:00,Nan,,,
1159,2020-01-09 01:10:00,Nan,,,
1160,2020-01-09 01:20:00,Nan,,,
1161,2020-01-09 01:30:00,Nan,,,
1162,2020-01-09 01:40:00,Nan,,,
1163,2020-01-09 01:50:00,Nan,,,
1164,2020-01-09 02:00:00,Nan,,,
1165,2020-01-09 02:10:00,Nan,,,
1166,2020-01-09 02:20:00,Nan,,,
1167,2020-01-09 02:30:00,Nan,,,
1168,2020-01-09 02:40:00,Nan,,,
1169,2020-01-09 02:50:00,Nan,,,
1170,2020-01-09 03:00:00,Nan,,,
1171,2020-01-09 03:10:00,Nan,,,
1172,2020-01-09 03:20:00,Nan,,,
1173,2020-01-09 03:30:00,Nan,,,
1174,2020-01-09 03:40:00,Nan,,,
1175,2020-01-09 03:50:00,Nan,,,
1176,2020-01-09 04:00:00,Nan,,,
1177,2020-01-09 04:10:00,Nan,,,
1178,2020-01-09 04:20:00,Nan,,,
1179,2020-01-09 04:30:00,Nan,,,
1180,2020-01-09 04:40:00,Nan,,,
1181,2020-01-09 04:50:00,Nan,,,
1182,2020-01-09 05:00:00,Nan,,,
1183,2020-01-09 05:10:00,Nan,,,
1184,2020-01-09 05:20:00,Nan,,,
1185,2020-01-09 05:30:00,Nan,,,
1186,2020-01-09 05:40:00,Nan,,,
1187,2020-01-09 05:50:00,Nan,,,
1188,2020-01-09 06:00:00,Nan,,,
1189,2020-01-09 06:10:00,Nan,,,
1190,2020-01-09 06:20:00,Nan,,,
1191,2020-01-09 06:30:00,Nan,,,
1192,2020-01-09 06:40:00,Nan,,,
1193,2020-01-09 06:50:00,Nan,,,
1194,2020-01-09 07:00:00,Nan,,,
1195,2020-01-09 07:10:00,Nan,,,
1196,2020-01-09 07:20:00,Nan,,,
1197,2020-01-09 07:30:00,Nan,,,
1198,2020-01-09 07:40:00,Nan,,,
1199,2020-01-09 07:50:00,Nan,,,
1200,2020-01-09 08:00:00,Nan,,,
1201,2020-01-09 08:10:00,Nan,,,
1202,2020-01-09 08:20:00,Nan,,,
1203,2020-01-09 08:30:00,Nan,,,
1204,2020-01-09 08:40:00,Nan,,,
1205,2020-01-09 08:50:00,Nan,,,
1206,2020-01-09 09:00:00,Nan,,,
1207,2020-01-09 09:10:00,Nan,,,
1208,2020-01-09 09:20:00,Nan,,,
1209,2020-01-09 09:30:00,Nan,,,
1210,2020-01-09 09:40:00,Nan,,,
1211,2020-01-09 09:50:00,Nan,,,
1212,2020-01-09 10:00:00,Nan,,,
1213,2020-01-09 10:10:00,Nan,,,
1214,2020-01-09 10:20:00,Nan,,,
1215,2020-01-09 10:30:00,Nan,,,
1216,2020-01-09 10:40:00,Nan,,,
1217,2020-01-09 10:50:00,Nan,,,
1218,2020-01-09 11:00:00,Nan,,,
1219,2020-01-09 11:10:00,Nan,,,
1220,2020-01-09 11:20:00,Nan,,,
1221,2020-01-09 11:30:00,Nan,,,
1222,2020-01-09 11:40:00,Nan,,,
1223,2020-01-09 11:50:00,Nan,,,
1224,2020-01-09 12:00:00,Nan,,,
1225,2020-01-09 12:10:00,Nan,,,
1226,2020-01-09 12:20:00,Nan,,,
1227,2020-01-09 12:30:00,Nan,,,
1228,2020-01-09 12:40:00,Nan,,,
1229,2020-01-09 12:50:00,Nan,,,
1230,2020-01-09 13:00:00,Nan,,,
1231,2020-01-09 13:10:00,Nan,,,
1232,2020-01-09 13:20:00,Nan,,,
1233,2020-01-09 13:30:00,Nan,,,
1234,2020-01-09 13:40:00,Nan,,,
1235,2020-01-09 13:50:00,Nan,,,
1236,2020-01-09 14:00:00,Nan,,,
1237,2020-01-09 14:10:00,Nan,,,
1238,2020-01-09 14:20:00,Nan,,,
1239,2020-01-09 14:30:00,Nan,,,
1240,2020-01-09 14:40:00,Nan,,,
1241,2020-01-09 14:50:00,Nan,,,
1242,2020-01-09 15:00:00,Nan,,,
1243,2020-01-09 15:10:00,Nan,,,
1244,2020-01-09 15:20:00,Nan,,,
1245,2020-01-09 15:30:00,Nan,,,
1246,2020-01-09 15:40:00,Nan,,,
1247,2020-01-09 15:50:00,Nan,,,
1248,2020-01-09 16:00:00,Nan,,,
1249,2020-01-09 16:10:00,Nan,,,
1250,2020-01-09 16:20:00,Nan,,,
1251,2020-01-09 16:30:00,Nan,,,
1252,2020-01-09 16:40:00,Nan,,,
1253,2020-01-09 16:50:00,Nan,,,
1254,2020-01-09 17:00:00,Nan,,,
1255,2020-01-09 17:10:00,Nan,,,
1256,2020-01-09 17:20:00,Nan,,,
1257,2020-01-09 17:30:00,Nan,,,
